gene	log2FC	padj	dataset
VTI1B	-0.069427	0.999906	OLD_GSE52778
VTN	0.173932	0.999906	OLD_GSE52778
VTRNA1-1	-1.79769e+308	0.999906	OLD_GSE52778
VTRNA1-2	0	1	OLD_GSE52778
VTRNA1-3	0	1	OLD_GSE52778
VTRNA2-1	0	1	OLD_GSE52778
VWA1	0.0569644	0.999906	OLD_GSE52778
VWA2	1.8207	1	OLD_GSE52778
VWA3A	-0.651619	1	OLD_GSE52778
VWA3B	0.19886	1	OLD_GSE52778
VWA5A	0.395412	0.999906	OLD_GSE52778
VWA5B1	-3.04736	1	OLD_GSE52778
VWA5B2	-0.156356	1	OLD_GSE52778
VWA7	0.966975	1	OLD_GSE52778
VWC2	0	1	OLD_GSE52778
VWC2L	-1.79769e+308	1	OLD_GSE52778
VWCE	1.46177	0.0796697	OLD_GSE52778
VWDE	-1.79769e+308	1	OLD_GSE52778
VWF	0.623089	1	OLD_GSE52778
WAC	-0.143013	0.999906	OLD_GSE52778
WAPAL	-0.113953	0.999906	OLD_GSE52778
WARS	1.29755	0.00971392	OLD_GSE52778
WARS2	0.105326	0.999906	OLD_GSE52778
WAS	1.44973	1	OLD_GSE52778
WASF1	-0.527811	0.999906	OLD_GSE52778
WASF2	-0.269494	0.999906	OLD_GSE52778
WASF3	-1.10088	0.0264744	OLD_GSE52778
WASH1	-0.0155834	0.999906	OLD_GSE52778
WASH2P	0.185382	0.999906	OLD_GSE52778
WASH3P	0.0591636	0.999906	OLD_GSE52778
WASH5P	0.273755	0.999906	OLD_GSE52778
WASH7P	0.142078	0.999906	OLD_GSE52778
WASL	-0.332693	0.999906	OLD_GSE52778
WBP1	0.373519	0.999906	OLD_GSE52778
WBP11	-0.050906	0.999906	OLD_GSE52778
WBP11P1	0.0215803	0.999906	OLD_GSE52778
WBP2	-0.177184	0.999906	OLD_GSE52778
WBP2NL	0.395088	1	OLD_GSE52778
WBP4	-0.351369	0.999906	OLD_GSE52778
WBP5	-0.678649	0.69378	OLD_GSE52778
WBSCR16	-0.139906	0.999906	OLD_GSE52778
WBSCR17	-1.58382	0.999906	OLD_GSE52778
WBSCR22	0.0195058	0.999906	OLD_GSE52778
WBSCR27	-0.027281	0.999906	OLD_GSE52778
WBSCR28	0	1	OLD_GSE52778
WDFY1	-0.0323847	0.999906	OLD_GSE52778
WDFY2	0.376386	0.999906	OLD_GSE52778
WDFY3	-0.243913	0.999906	OLD_GSE52778
WDFY3-AS2	0.499513	0.999906	OLD_GSE52778
WDFY4	-1.07781	1	OLD_GSE52778
WDHD1	0.225461	0.999906	OLD_GSE52778
WDPCP	0.302984	0.999906	OLD_GSE52778
WDR1	-0.88337	0.307236	OLD_GSE52778
WDR11	-0.198967	0.999906	OLD_GSE52778
WDR12	0.00509572	0.999906	OLD_GSE52778
WDR13	-0.105221	0.999906	OLD_GSE52778
WDR16	-0.667911	1	OLD_GSE52778
WDR17	0.202918	0.999906	OLD_GSE52778
WDR18	-0.31583	0.999906	OLD_GSE52778
WDR19	-0.409631	0.999906	OLD_GSE52778
WDR20	-0.0744868	0.999906	OLD_GSE52778
WDR24	0.0452746	0.999906	OLD_GSE52778
WDR25	0.205484	0.999906	OLD_GSE52778
WDR26	-0.0836218	0.999906	OLD_GSE52778
WDR27	0.451937	0.999906	OLD_GSE52778
WDR3	-0.0298634	0.999906	OLD_GSE52778
WDR31	0.314394	0.999906	OLD_GSE52778
WDR33	-0.199568	0.999906	OLD_GSE52778
WDR34	0.208012	0.999906	OLD_GSE52778
WDR35	-0.175307	0.999906	OLD_GSE52778
WDR36	0.747933	0.398928	OLD_GSE52778
WDR37	-0.298138	0.999906	OLD_GSE52778
WDR38	2.71865	1	OLD_GSE52778
WDR4	-0.128228	0.999906	OLD_GSE52778
WDR41	0.0754209	0.999906	OLD_GSE52778
WDR43	0.0386135	0.999906	OLD_GSE52778
WDR44	-0.263294	0.999906	OLD_GSE52778
WDR45	-0.357457	0.999906	OLD_GSE52778
WDR45L	-0.0566089	0.999906	OLD_GSE52778
WDR46	0.0186162	0.999906	OLD_GSE52778
WDR47	-0.144987	0.999906	OLD_GSE52778
WDR48	0.0601331	0.999906	OLD_GSE52778
WDR49	0	1	OLD_GSE52778
WDR5	-0.260966	0.999906	OLD_GSE52778
WDR52	0.413068	0.999906	OLD_GSE52778
WDR53	0.00198154	0.999906	OLD_GSE52778
WDR54	-0.279313	0.999906	OLD_GSE52778
WDR55	0.0351373	0.999906	OLD_GSE52778
WDR59	0.0990988	0.999906	OLD_GSE52778
WDR5B	0.166764	0.999906	OLD_GSE52778
WDR6	0.311421	0.999906	OLD_GSE52778
WDR60	0.0336204	0.999906	OLD_GSE52778
WDR61	0.0274121	0.999906	OLD_GSE52778
WDR62	0.133518	1	OLD_GSE52778
WDR63	1.62531	0.264462	OLD_GSE52778
WDR64	-1.19859	1	OLD_GSE52778
WDR65	-0.59179	1	OLD_GSE52778
WDR66	0.526001	0.999906	OLD_GSE52778
WDR67	-0.0442697	0.999906	OLD_GSE52778
WDR69	-2.78052	1	OLD_GSE52778
WDR7	0.109856	0.999906	OLD_GSE52778
WDR70	-0.0649307	0.999906	OLD_GSE52778
WDR72	0	1	OLD_GSE52778
WDR73	0.133989	0.999906	OLD_GSE52778
WDR74	-0.353546	0.999906	OLD_GSE52778
WDR75	-0.142622	0.999906	OLD_GSE52778
WDR76	0.337747	0.999906	OLD_GSE52778
WDR77	-0.397713	0.999906	OLD_GSE52778
WDR78	-0.00446966	0.999906	OLD_GSE52778
WDR81	-0.306357	0.999906	OLD_GSE52778
WDR82	-0.00250729	0.999906	OLD_GSE52778
WDR83	-0.483406	0.999906	OLD_GSE52778
WDR83OS	-0.00177208	0.999906	OLD_GSE52778
WDR85	0.233624	0.999906	OLD_GSE52778
WDR86	-1.47477	1	OLD_GSE52778
WDR87	1.85794	1	OLD_GSE52778
WDR88	0.53102	1	OLD_GSE52778
WDR89	0.0381251	0.999906	OLD_GSE52778
WDR90	-0.0552362	0.999906	OLD_GSE52778
WDR91	-0.127607	0.999906	OLD_GSE52778
WDR92	0.0556223	0.999906	OLD_GSE52778
WDR93	1.50256	1	OLD_GSE52778
WDR96	-0.00549665	1	OLD_GSE52778
WDSUB1	0.290908	0.999906	OLD_GSE52778
WDTC1	-0.253503	0.999906	OLD_GSE52778
WDYHV1	-0.0477034	0.999906	OLD_GSE52778
WEE1	-0.587661	0.999906	OLD_GSE52778
WEE2	-0.285118	1	OLD_GSE52778
WFDC1	-1.80277	0.0112563	OLD_GSE52778
WFDC10A	-1.79769e+308	1	OLD_GSE52778
WFDC10B	2.52428	1	OLD_GSE52778
WFDC11	1.79769e+308	1	OLD_GSE52778
WFDC12	-1.79769e+308	1	OLD_GSE52778
WFDC13	2.60385	1	OLD_GSE52778
WFDC2	0	1	OLD_GSE52778
WFDC3	0.788877	0.999906	OLD_GSE52778
WFDC5	0	1	OLD_GSE52778
WFDC6	0	1	OLD_GSE52778
WFDC8	0	1	OLD_GSE52778
WFDC9	0	1	OLD_GSE52778
WFIKKN1	-0.0457193	1	OLD_GSE52778
WFIKKN2	0.310463	1	OLD_GSE52778
WFS1	-0.57131	0.928816	OLD_GSE52778
WHAMM	-0.621348	0.999906	OLD_GSE52778
WHAMMP2	-0.339968	0.999906	OLD_GSE52778
WHAMMP3	-0.477948	0.999906	OLD_GSE52778
WHSC1	0.3085	0.999906	OLD_GSE52778
WHSC1L1	0.0596827	0.999906	OLD_GSE52778
WHSC2	0.0642064	0.999906	OLD_GSE52778
WIBG	0.0016495	0.999906	OLD_GSE52778
WIF1	0.470341	1	OLD_GSE52778
WIPF1	-0.165635	0.999906	OLD_GSE52778
WIPF2	-0.0596501	0.999906	OLD_GSE52778
WIPF3	0.0877653	1	OLD_GSE52778
WIPI1	-1.02487	0.0665284	OLD_GSE52778
WIPI2	-0.367914	0.999906	OLD_GSE52778
WISP1	0.813195	0.609353	OLD_GSE52778
WISP2	0.704651	0.609353	OLD_GSE52778
WISP3	0.937702	1	OLD_GSE52778
WIZ	-0.120829	0.999906	OLD_GSE52778
WLS	0.143564	0.999906	OLD_GSE52778
WNK1	0.0843816	0.999906	OLD_GSE52778
WNK2	-1.79769e+308	1	OLD_GSE52778
WNK3	-0.314839	1	OLD_GSE52778
WNK4	0.928832	1	OLD_GSE52778
WNT1	0	1	OLD_GSE52778
WNT10A	0	1	OLD_GSE52778
WNT10B	1.48745	1	OLD_GSE52778
WNT11	0.799736	1	OLD_GSE52778
WNT16	0.342443	1	OLD_GSE52778
WNT2	3.16588	4.92147e-06	OLD_GSE52778
WNT2B	-0.261603	0.999906	OLD_GSE52778
WNT3	0.391651	0.999906	OLD_GSE52778
WNT3A	0	1	OLD_GSE52778
WNT4	0.204433	1	OLD_GSE52778
WNT5A	0.277519	0.999906	OLD_GSE52778
WNT5B	0.0138241	0.999906	OLD_GSE52778
WNT6	0	1	OLD_GSE52778
WNT7A	0	1	OLD_GSE52778
WNT7B	-1.79769e+308	1	OLD_GSE52778
WNT8A	0	1	OLD_GSE52778
WNT8B	3.03047	1	OLD_GSE52778
WNT9A	-0.0925929	0.999906	OLD_GSE52778
WNT9B	1.79769e+308	1	OLD_GSE52778
WRAP53	0.0520897	0.999906	OLD_GSE52778
WRAP73	-0.213278	0.999906	OLD_GSE52778
WRB	-0.26359	0.999906	OLD_GSE52778
WRN	-0.144556	0.999906	OLD_GSE52778
WRNIP1	-0.14776	0.999906	OLD_GSE52778
WSB1	-0.256455	0.999906	OLD_GSE52778
WSB2	-0.296502	0.999906	OLD_GSE52778
WSCD1	-0.92883	1	OLD_GSE52778
WSCD2	0	1	OLD_GSE52778
WT1	1.79769e+308	1	OLD_GSE52778
WT1-AS	0	1	OLD_GSE52778
WTAP	-0.0425756	0.999906	OLD_GSE52778
WTH3DI	-0.0787161	0.999906	OLD_GSE52778
WTIP	-0.697316	0.843864	OLD_GSE52778
WWC1	-1.07602	0.998314	OLD_GSE52778
WWC2	-0.261597	0.999906	OLD_GSE52778
WWC3	-0.347407	0.999906	OLD_GSE52778
WWOX	0.227938	0.999906	OLD_GSE52778
WWP1	-0.00450634	0.999906	OLD_GSE52778
WWP2	-0.0524634	0.999906	OLD_GSE52778
WWTR1	-0.0820352	0.999906	OLD_GSE52778
WWTR1-AS1	-0.282973	1	OLD_GSE52778
XAB2	-0.0613686	0.999906	OLD_GSE52778
XAF1	0.83806	0.610929	OLD_GSE52778
XAGE1A	0	1	OLD_GSE52778
XAGE1C	0	1	OLD_GSE52778
XAGE1E	0	1	OLD_GSE52778
XAGE2,XAGE2B	-1.79769e+308	1	OLD_GSE52778
XAGE2B	-1.79769e+308	1	OLD_GSE52778
XAGE3	0	1	OLD_GSE52778
XAGE5	0	1	OLD_GSE52778
XBP1	0.0819176	0.999906	OLD_GSE52778
XCL1	-0.650245	1	OLD_GSE52778
XCL2	0	1	OLD_GSE52778
XCR1	1.27446	1	OLD_GSE52778
XDH	-1.45462	1	OLD_GSE52778
XG	-0.134389	0.999906	OLD_GSE52778
XGPY2	-1.79769e+308	1	OLD_GSE52778
XIAP	0	1	OLD_GSE52778
XIRP1	1.46683	1	OLD_GSE52778
XIRP2	0.309898	1	OLD_GSE52778
XIST	0.427209	0.999906	OLD_GSE52778
XK	-0.229598	1	OLD_GSE52778
XKR3	0.751264	1	OLD_GSE52778
XKR4	0	1	OLD_GSE52778
XKR5	0.637596	1	OLD_GSE52778
XKR6	0.927326	1	OLD_GSE52778
XKR7	0	1	OLD_GSE52778
XKR8	-0.266627	0.999906	OLD_GSE52778
XKR9	-0.0502874	1	OLD_GSE52778
XKRX	0.724866	1	OLD_GSE52778
XKRY	0	1	OLD_GSE52778
XKRY2	0	1	OLD_GSE52778
XPA	0.138421	0.999906	OLD_GSE52778
XPC	0.522434	0.999906	OLD_GSE52778
XPNPEP1	-0.0543033	0.999906	OLD_GSE52778
XPNPEP2	-0.291416	0.999906	OLD_GSE52778
XPNPEP3	-0.0291823	0.999906	OLD_GSE52778
XPO1	0.124179	0.999906	OLD_GSE52778
XPO4	-0.030954	0.999906	OLD_GSE52778
XPO5	-0.177812	0.999906	OLD_GSE52778
XPO6	0.030029	0.999906	OLD_GSE52778
XPO7	0.398571	0.999906	OLD_GSE52778
XPOT	0.506336	0.999906	OLD_GSE52778
XPR1	0.163138	0.999906	OLD_GSE52778
XRCC1	0.149051	0.999906	OLD_GSE52778
XRCC2	0.377048	1	OLD_GSE52778
XRCC3	-0.223404	0.999906	OLD_GSE52778
XRCC4	-0.124958	0.999906	OLD_GSE52778
XRCC5	-0.0795424	0.999906	OLD_GSE52778
XRCC6	-0.0298341	0.999906	OLD_GSE52778
XRCC6BP1	0.431955	0.999906	OLD_GSE52778
XRN1	-0.0676428	0.999906	OLD_GSE52778
XRN2	0.0450411	0.999906	OLD_GSE52778
XRRA1	0.612371	0.999906	OLD_GSE52778
XXYLT1	0.118518	0.999906	OLD_GSE52778
XYLB	0.865528	0.999906	OLD_GSE52778
XYLT1	0.0746417	0.999906	OLD_GSE52778
XYLT2	-0.0643802	0.999906	OLD_GSE52778
YAE1D1	0.21087	0.999906	OLD_GSE52778
YAF2	-0.368593	0.999906	OLD_GSE52778
YAP1	-0.337351	0.999906	OLD_GSE52778
YARS	0.700439	0.843864	OLD_GSE52778
YARS2	0.073534	0.999906	OLD_GSE52778
YBEY	-0.110657	0.999906	OLD_GSE52778
YBX1	-0.13336	0.999906	OLD_GSE52778
YBX2	0.725071	1	OLD_GSE52778
YDJC	-0.452648	0.999906	OLD_GSE52778
YEATS2	-0.0960385	0.999906	OLD_GSE52778
YEATS4	0.232094	0.999906	OLD_GSE52778
YES1	0.206852	0.999906	OLD_GSE52778
YIF1A	-0.0995612	0.999906	OLD_GSE52778
YIF1B	-1.20969	0.137917	OLD_GSE52778
YIPF1	-0.431749	0.999906	OLD_GSE52778
YIPF2	0.292706	0.999906	OLD_GSE52778
YIPF3	-0.114022	0.999906	OLD_GSE52778
YIPF4	-0.258217	0.999906	OLD_GSE52778
YIPF5	0.298953	0.999906	OLD_GSE52778
YIPF6	-0.118821	0.999906	OLD_GSE52778
YIPF7	-0.25069	1	OLD_GSE52778
YJEFN3	-0.106116	0.999906	OLD_GSE52778
YKT6	-0.107403	0.999906	OLD_GSE52778
YLPM1	-0.0314522	0.999906	OLD_GSE52778
YME1L1	-0.0562611	0.999906	OLD_GSE52778
YOD1	-0.362662	0.999906	OLD_GSE52778
YPEL1	-0.50546	0.999906	OLD_GSE52778
YPEL2	-0.168912	0.999906	OLD_GSE52778
YPEL3	-0.471233	0.999906	OLD_GSE52778
YPEL4	1.47354	0.22117	OLD_GSE52778
YPEL5	-0.157692	0.999906	OLD_GSE52778
YRDC	-0.181981	0.999906	OLD_GSE52778
YSK4	0	1	OLD_GSE52778
YTHDC1	0.0706136	0.999906	OLD_GSE52778
YTHDC2	-0.191718	0.999906	OLD_GSE52778
YTHDF1	-0.00207793	0.999906	OLD_GSE52778
YTHDF2	-0.14911	0.999906	OLD_GSE52778
YTHDF3	0.0585448	0.999906	OLD_GSE52778
YWHAB	-0.140647	0.999906	OLD_GSE52778
YWHAE	-0.128287	0.999906	OLD_GSE52778
YWHAG	-0.183268	0.999906	OLD_GSE52778
YWHAH	0.0378015	0.999906	OLD_GSE52778
YWHAQ	-0.0933037	0.999906	OLD_GSE52778
YWHAZ	-0.162268	0.999906	OLD_GSE52778
YY1	0.0307612	0.999906	OLD_GSE52778
YY1AP1	0.082477	0.999906	OLD_GSE52778
YY2	0.276082	0.999906	OLD_GSE52778
ZACN	-1.79769e+308	1	OLD_GSE52778
ZADH2	0.207813	0.999906	OLD_GSE52778
ZAK	0.0789688	0.999906	OLD_GSE52778
ZAN	0	1	OLD_GSE52778
ZAP70	1.79769e+308	1	OLD_GSE52778
ZAR1	0	1	OLD_GSE52778
ZAR1L	0	1	OLD_GSE52778
ZBBX	0	1	OLD_GSE52778
ZBED1	-0.290623	0.999906	OLD_GSE52778
ZBED2	-0.0639416	1	OLD_GSE52778
ZBED3	0.679162	0.999906	OLD_GSE52778
ZBED4	-0.105651	0.999906	OLD_GSE52778
ZBED5	0.299675	0.999906	OLD_GSE52778
ZBED6	0.070808	0.999906	OLD_GSE52778
ZBP1	0	1	OLD_GSE52778
ZBTB1	-0.27945	0.999906	OLD_GSE52778
ZBTB10	-0.522711	0.999906	OLD_GSE52778
ZBTB11	0.36339	0.999906	OLD_GSE52778
ZBTB12	0.892096	0.999906	OLD_GSE52778
ZBTB16	-7.55787	5.22628e-07	OLD_GSE52778
ZBTB17	0.0503678	0.999906	OLD_GSE52778
ZBTB2	0.567335	0.999906	OLD_GSE52778
ZBTB20	0.680511	0.999906	OLD_GSE52778
ZBTB20-AS1	1.40317	1	OLD_GSE52778
ZBTB22	0.537768	0.999906	OLD_GSE52778
ZBTB24	-0.0130187	0.999906	OLD_GSE52778
ZBTB25	-0.159411	0.999906	OLD_GSE52778
ZBTB26	0.332158	0.999906	OLD_GSE52778
ZBTB3	0.209731	0.999906	OLD_GSE52778
ZBTB32	-0.216481	1	OLD_GSE52778
ZBTB33	-0.058785	0.999906	OLD_GSE52778
ZBTB34	-0.274829	0.999906	OLD_GSE52778
ZBTB37	0.380099	0.999906	OLD_GSE52778
ZBTB38	-0.0551894	0.999906	OLD_GSE52778
ZBTB39	0.233911	0.999906	OLD_GSE52778
ZBTB4	0.0562561	0.999906	OLD_GSE52778
ZBTB40	-0.00560813	0.999906	OLD_GSE52778
ZBTB41	0.057309	0.999906	OLD_GSE52778
ZBTB42	-0.0381232	0.999906	OLD_GSE52778
ZBTB43	-0.168366	0.999906	OLD_GSE52778
ZBTB44	-0.0454113	0.999906	OLD_GSE52778
ZBTB45	-0.0696127	0.999906	OLD_GSE52778
ZBTB46	0.766816	0.999906	OLD_GSE52778
ZBTB47	-0.77536	0.295841	OLD_GSE52778
ZBTB48	-0.0756284	0.999906	OLD_GSE52778
ZBTB49	0.20812	0.999906	OLD_GSE52778
ZBTB5	0.153591	0.999906	OLD_GSE52778
ZBTB6	-0.0434854	0.999906	OLD_GSE52778
ZBTB7A	-0.193503	0.999906	OLD_GSE52778
ZBTB7B	0.191219	0.999906	OLD_GSE52778
ZBTB7C	1.34072	1	OLD_GSE52778
ZBTB8A	-0.125252	0.999906	OLD_GSE52778
ZBTB8B	0	1	OLD_GSE52778
ZBTB8OS	0.0792931	0.999906	OLD_GSE52778
ZBTB9	0.160864	0.999906	OLD_GSE52778
ZC2HC1A	0.0226944	0.999906	OLD_GSE52778
ZC2HC1B	-1.3468	1	OLD_GSE52778
ZC2HC1C	0.90321	0.999906	OLD_GSE52778
ZC3H10	0.104967	0.999906	OLD_GSE52778
ZC3H11A	-0.057789	0.999906	OLD_GSE52778
ZC3H12A	-0.230562	0.999906	OLD_GSE52778
ZC3H12B	0.180054	0.999906	OLD_GSE52778
ZC3H12C	-0.676711	0.869239	OLD_GSE52778
ZC3H12D	-0.449973	1	OLD_GSE52778
ZC3H13	0.0755223	0.999906	OLD_GSE52778
ZC3H14	0.0351855	0.999906	OLD_GSE52778
ZC3H15	0.0765139	0.999906	OLD_GSE52778
ZC3H18	-0.0215591	0.999906	OLD_GSE52778
ZC3H3	-0.0443939	0.999906	OLD_GSE52778
ZC3H4	0.0203178	0.999906	OLD_GSE52778
ZC3H6	0.151967	0.999906	OLD_GSE52778
ZC3H7A	-0.280795	0.999906	OLD_GSE52778
ZC3H7B	-0.053495	0.999906	OLD_GSE52778
ZC3H8	0.729105	0.999906	OLD_GSE52778
ZC3HAV1	-0.142643	0.999906	OLD_GSE52778
ZC3HAV1L	-0.405439	0.999906	OLD_GSE52778
ZC3HC1	0.0196397	0.999906	OLD_GSE52778
ZC4H2	0.380362	0.999906	OLD_GSE52778
ZCCHC10	-0.237774	0.999906	OLD_GSE52778
ZCCHC11	0.303661	0.999906	OLD_GSE52778
ZCCHC12	0	1	OLD_GSE52778
ZCCHC13	0	1	OLD_GSE52778
ZCCHC14	0.202671	0.999906	OLD_GSE52778
ZCCHC16	1.79769e+308	1	OLD_GSE52778
ZCCHC17	0.0688335	0.999906	OLD_GSE52778
ZCCHC18	0.126069	0.999906	OLD_GSE52778
ZCCHC2	-0.0827486	0.999906	OLD_GSE52778
ZCCHC24	-0.0499437	0.999906	OLD_GSE52778
ZCCHC3	0.267261	0.999906	OLD_GSE52778
ZCCHC4	0.27772	0.999906	OLD_GSE52778
ZCCHC5	-3.04367	0.0112563	OLD_GSE52778
ZCCHC6	-1.15374	0.0184118	OLD_GSE52778
ZCCHC7	0.313776	0.999906	OLD_GSE52778
ZCCHC8	-0.175598	0.999906	OLD_GSE52778
ZCCHC9	0.310199	0.999906	OLD_GSE52778
ZCRB1	0.102182	0.999906	OLD_GSE52778
ZCWPW1	-0.191357	0.999906	OLD_GSE52778
ZCWPW2	0.96506	0.999906	OLD_GSE52778
ZDBF2	0.149333	0.999906	OLD_GSE52778
ZDHHC1	0.0090492	0.999906	OLD_GSE52778
ZDHHC11	-0.175891	0.999906	OLD_GSE52778
ZDHHC12	-0.87035	0.668389	OLD_GSE52778
ZDHHC13	-0.57636	0.999906	OLD_GSE52778
ZDHHC14	0.50174	0.999906	OLD_GSE52778
ZDHHC15	0.030991	1	OLD_GSE52778
ZDHHC16	-0.284856	0.999906	OLD_GSE52778
ZDHHC17	0.134977	0.999906	OLD_GSE52778
ZDHHC18	-0.354466	0.999906	OLD_GSE52778
ZDHHC19	1.79769e+308	1	OLD_GSE52778
ZDHHC2	-0.305308	0.999906	OLD_GSE52778
ZDHHC20	0.246514	0.999906	OLD_GSE52778
ZDHHC21	-0.249658	0.999906	OLD_GSE52778
ZDHHC22	-1.79769e+308	1	OLD_GSE52778
ZDHHC23	-1.83669	0.177431	OLD_GSE52778
ZDHHC24	-0.0507342	0.999906	OLD_GSE52778
ZDHHC3	-0.479724	0.999906	OLD_GSE52778
ZDHHC4	-0.119351	0.999906	OLD_GSE52778
ZDHHC5	-0.298176	0.999906	OLD_GSE52778
ZDHHC6	-0.211838	0.999906	OLD_GSE52778
ZDHHC7	-0.145831	0.999906	OLD_GSE52778
ZDHHC8	-0.283974	0.999906	OLD_GSE52778
ZDHHC8P1	-1.79769e+308	1	OLD_GSE52778
ZDHHC9	-0.751152	0.339559	OLD_GSE52778
ZEB1	-0.408531	0.999906	OLD_GSE52778
ZEB1-AS1	-0.436075	0.999906	OLD_GSE52778
ZEB2	0.296102	0.999906	OLD_GSE52778
ZEB2-AS1	0	1	OLD_GSE52778
ZER1	-0.0305066	0.999906	OLD_GSE52778
ZFAND1	0.351772	0.999906	OLD_GSE52778
ZFAND2A	-0.142412	0.999906	OLD_GSE52778
ZFAND2B	0.391288	0.999906	OLD_GSE52778
ZFAND3	0.0132727	0.999906	OLD_GSE52778
ZFAND4	0.0179222	0.999906	OLD_GSE52778
ZFAND5	-0.770351	0.510992	OLD_GSE52778
ZFAND6	-0.00354613	0.999906	OLD_GSE52778
ZFAT	0.377047	0.999906	OLD_GSE52778
ZFAT-AS1	1.79769e+308	1	OLD_GSE52778
ZFC3H1	-0.336631	0.999906	OLD_GSE52778
ZFHX2	0.607923	1	OLD_GSE52778
ZFHX3	-0.0451857	0.999906	OLD_GSE52778
ZFHX4	0.173363	0.999906	OLD_GSE52778
ZFP1	0.513393	0.999906	OLD_GSE52778
ZFP106	-0.520982	0.999906	OLD_GSE52778
ZFP112	-0.0980043	0.999906	OLD_GSE52778
ZFP14	0.462811	0.999906	OLD_GSE52778
ZFP161	0.303457	0.999906	OLD_GSE52778
ZFP2	0.654825	0.999906	OLD_GSE52778
ZFP28	0.0742011	0.999906	OLD_GSE52778
ZFP3	0.0511526	0.999906	OLD_GSE52778
ZFP30	-0.1135	0.999906	OLD_GSE52778
ZFP36	-0.372886	0.999906	OLD_GSE52778
ZFP36L1	0.688233	0.609353	OLD_GSE52778
ZFP36L2	-0.647858	0.767159	OLD_GSE52778
ZFP37	0.471762	0.999906	OLD_GSE52778
ZFP41	0.109114	0.999906	OLD_GSE52778
ZFP42	-14.3918	1	OLD_GSE52778
ZFP57	0	1	OLD_GSE52778
ZFP62	0.136896	0.999906	OLD_GSE52778
ZFP64	0.191169	0.999906	OLD_GSE52778
ZFP82	0.232156	0.999906	OLD_GSE52778
ZFP90	0.339802	0.999906	OLD_GSE52778
ZFP91	0.0614044	0.999906	OLD_GSE52778
ZFP91-CNTF	0	1	OLD_GSE52778
ZFP92	-0.898271	1	OLD_GSE52778
ZFPL1	-0.0416625	0.999906	OLD_GSE52778
ZFPM1	0.250497	0.999906	OLD_GSE52778
ZFPM2	0.575385	0.999906	OLD_GSE52778
ZFR	-0.188665	0.999906	OLD_GSE52778
ZFR2	-0.409925	1	OLD_GSE52778
ZFX	-0.0701306	0.999906	OLD_GSE52778
ZFY	-0.214791	0.999906	OLD_GSE52778
ZFYVE1	-0.147511	0.999906	OLD_GSE52778
ZFYVE16	0.0945054	0.999906	OLD_GSE52778
ZFYVE19	0.109233	0.999906	OLD_GSE52778
ZFYVE20	0.100611	0.999906	OLD_GSE52778
ZFYVE21	0.0786522	0.999906	OLD_GSE52778
ZFYVE26	0.365045	0.999906	OLD_GSE52778
ZFYVE27	-0.0711508	0.999906	OLD_GSE52778
ZFYVE28	-0.0351231	0.999906	OLD_GSE52778
ZFYVE9	0.102017	0.999906	OLD_GSE52778
ZG16	1.79769e+308	1	OLD_GSE52778
ZG16B	-0.259641	1	OLD_GSE52778
ZGLP1	-0.450185	0.999906	OLD_GSE52778
ZGPAT	0.0426201	0.999906	OLD_GSE52778
ZHX1	0.29054	0.999906	OLD_GSE52778
ZHX1-C8ORF76	-0.516932	0.999906	OLD_GSE52778
ZHX2	0.641689	0.744736	OLD_GSE52778
ZHX3	-1.14087	0.0171899	OLD_GSE52778
ZIC1	-1.79769e+308	1	OLD_GSE52778
ZIC2	0	1	OLD_GSE52778
ZIC3	0	1	OLD_GSE52778
ZIC4	0.348256	1	OLD_GSE52778
ZIC5	0	1	OLD_GSE52778
ZIK1	0.184012	0.999906	OLD_GSE52778
ZIM2	-1.29934	1	OLD_GSE52778
ZIM3	0	1	OLD_GSE52778
ZKSCAN1	0.390689	0.999906	OLD_GSE52778
ZKSCAN2	0.18882	0.999906	OLD_GSE52778
ZKSCAN3	0.567225	0.999906	OLD_GSE52778
ZKSCAN4	0.262472	0.999906	OLD_GSE52778
ZKSCAN5	0.0924358	0.999906	OLD_GSE52778
ZMAT1	0.407849	0.999906	OLD_GSE52778
ZMAT2	0.00507534	0.999906	OLD_GSE52778
ZMAT3	0.502959	0.999906	OLD_GSE52778
ZMAT4	0	1	OLD_GSE52778
ZMAT5	0.114987	0.999906	OLD_GSE52778
ZMIZ1	0.368745	0.999906	OLD_GSE52778
ZMIZ2	-0.155481	0.999906	OLD_GSE52778
ZMPSTE24	-0.100913	0.999906	OLD_GSE52778
ZMYM1	0.321437	0.999906	OLD_GSE52778
ZMYM2	-0.0276515	0.999906	OLD_GSE52778
ZMYM3	0.556707	0.999906	OLD_GSE52778
ZMYM4	0.0396152	0.999906	OLD_GSE52778
ZMYM5	0.210778	0.999906	OLD_GSE52778
ZMYM6	0.0489571	0.999906	OLD_GSE52778
ZMYM6NB	-0.241625	0.999906	OLD_GSE52778
ZMYND10	0.29636	1	OLD_GSE52778
ZMYND11	0.0218607	0.999906	OLD_GSE52778
ZMYND12	0.528646	0.999906	OLD_GSE52778
ZMYND15	-0.319309	1	OLD_GSE52778
ZMYND19	-0.106382	0.999906	OLD_GSE52778
ZMYND8	0.212795	0.999906	OLD_GSE52778
ZNF10	0.687861	0.999906	OLD_GSE52778
ZNF100	0.206979	0.999906	OLD_GSE52778
ZNF101	-0.138638	0.999906	OLD_GSE52778
